Index,sentence_id,match_id,masked_text,form_grammatical_dat,form_ungrammatical_erg,form_ungrammatical_nom,p_form_grammatical_dat,I_form_grammatical_dat,p_form_ungrammatical_nom,I_form_ungrammatical_nom,p_form_ungrammatical_erg,I_form_ungrammatical_erg
26,wiki_veterinary_02926,3,"1959 წელს [MASK] შეუერთდა საქართველოს ვეტერინარიის სამეცნიერო-კვლევითი ინსტიტუტი და მან მიიღო საქართველოს ზოოტექნიკურ-სავეტერინარო სასწავლო-კვლევითი ინსტიტუტის, ხოლო 1999 წლის 11 მაისიდან კი საქართველოს სახელმწიფო ზოოტექნიკურ-სავეტერინარო აკადემიის სახელწოდება.",ინსტიტუტს,ინსტიტუტმა,ინსტიტუტი,-1041.879350470077,1041.879350470077,-1027.578299754416,1027.578299754416,-1043.1222339767992,1043.1222339767992
27,wiki_viticulture_02965,1,"[MASK] ადასტურებს არქეოლოგიური გათხრების შედეგად საქართველოს ტერიტორიაზე ნაპოვნი უძველესი საგნები: თიხის ქვევრები, ოქროს, ვერცხლისა და ბრინჯაოს ფიალები და სხვა ნივთები.",ამას,ამან,ეს,-737.7507272242739,737.7507272242739,-736.6815924283853,736.6815924283853,-771.3611142115307,771.3611142115307
28,wiki_automotive_00339,20,"მილისი — მანქანების, მექანიზმების, ხელსაწყოების ან ცილინდრული ან კონუსური ფორმის (ღერძული სიმეტრიით) საგნის დეტალი, [MASK] გააჩნია ღერძული ხვრელი.",რომელსაც,რომელმაც,რომელმაც,-832.3687226169096,832.3687226169096,-831.2755604514791,831.2755604514791,-831.2755604514791,831.2755604514791
29,wiki_automotive_00343,27,"რელატივისტური მექანიკა — თეორიული ფიზიკის ნაწილი, რომელიც განიხილავს სხეულთა (ნაწილაკთა) მოძრაობის კლასიკურ კანონებს სინათლის სიჩქარის მახლობელი სიჩქარით მოძრაობისას, რელატივისტური მექანიკა ემყარება ფარდობითობის [MASK].",თეორიას,თეორიამ,თეორია,-1243.1289655211035,1243.1289655211035,-1225.561742527852,1225.561742527852,-1243.2731819668977,1243.2731819668977
30,wiki_automotive_00360,6,ზეგამტარობა და ზედენადობა მაკროსკოპულ კვანტურ [MASK] წარმოადგენენ.,ეფექტებს,ეფექტებმა,ეფექტები,-416.7903118436557,416.7903118436557,-417.6695568341049,417.6695568341049,-421.44793021865377,421.44793021865377
31,wiki_banking_00411,7,საქართველოს ეროვნული ბანკი წარმოადგენს საქართველოს ცენტრალურ [MASK] და მისი სტატუსი განსაზღვრულია ქვეყნის კონსტიტუციით.,ბანკს,ბანკმა,ბანკი,-224.1267153066978,224.1267153066978,-228.31975044347357,228.31975044347357,-224.67821954709072,224.67821954709072
32,wiki_banking_00413,5,საქართველოს ეროვნული ბანკი მონეტარულ [MASK] ახორციელებს საქართველოს პარლამენტის მიერ განსაზღვრული ფულად-საკრედიტო და სავალუტო პოლიტიკის ძირითადი მიმართულებების შესაბამისად.,პოლიტიკას,პოლიტიკამ,პოლიტიკა,-496.78140903716627,496.78140903716627,-487.7396972089011,487.7396972089011,-496.98189391023544,496.98189391023544
33,wiki_bioinformatics_00467,23,"ბიომრავალფეროვნების გლობალური საინფორმაციო ფონდი (ინგლ. Global Biodiversity Information Facility; აბრევ. GBIF) — საერთაშორისო ორგანიზაცია და ინტერნეტ-საიტი, რომელიც აგროვებს [MASK] მსოფლიოს ბიომრავალფეროვნებაზე.",ინფორმაციას,ინფორმაციამ,ინფორმაცია,-909.0510386626088,909.0510386626088,-908.8197445491298,908.8197445491298,-928.0352242976477,928.0352242976477
34,wiki_biotechnology_00530,17,"ის ხშირად მოიცავს მიკრობების — პაწაწინა, ერთუჯრედიანი არსებების, მაგალითად, ბაქტერიებისა და საფუვრის - [MASK].",გამოყენებას,გამოყენებამ,გამოყენება,-433.474226870306,433.474226870306,-419.0527155193921,419.0527155193921,-434.7915589964543,434.7915589964543
35,wiki_cellular_00578,4,"ძირითადი პროცესი, [MASK] ცხოველთა ემბრიონული განვითარება მოიცავს არის: ემბრიონული ინდუქცია, მორფოგენეზი, უჯრედების დიფერენცირება, ზრდა და დროის ზოგადი კონტროლი, ევოლუციური განვითარების ბიოლოგის კვლევის პერიოდში.",რომელსაც,რომელმაც,რომელიც,-850.6905290040874,850.6905290040874,-836.3536160486735,836.3536160486735,-830.3844994953644,830.3844994953644
36,wiki_computer_00673,8,"პროგრამას აქვს გაშვებადი სახე, ანუ პროცესორი [MASK] იყენებს პირდაპირ, რათა შეასრულოს ინსტრუქციები.",მას,მან,იგი,-310.41397079475183,310.41397079475183,-320.64309493639826,320.64309493639826,-313.79524625322523,313.79524625322523
37,wiki_computer_00684,1,[MASK] ქმნის პროგრამისტი პროგრამირების ენის დახმარებით.,პროგრამას,პროგრამამ,პროგრამა,-212.8890371219029,212.8890371219029,-224.07926137392957,224.07926137392957,-234.69377160880234,234.69377160880234
38,wiki_cultural_00795,11,"ხელოვნებათმცოდნეობა — ფართო მნიშვნელობით საზოგადოებრივ მეცნიერებათა კომპლექსი, რომელიც შეისწავლის [MASK] – საზოგადოების მხატვრულ კულტურას მთლიანობაში და ხელოვნების ცალკეულ დარგებს.",ხელოვნებას,ხელოვნებამ,ხელოვნება,-720.8889843489353,720.8889843489353,-703.9256356900779,703.9256356900779,-719.1055883524449,719.1055883524449
39,GLC_00124,2,მასწავლებელი [MASK] ასწორებს დადგენილი პასუხების მიხედვით და წერს ქულებს.,ნაშრომებს,ნაშრომებმა,ნაშრომები,-308.1362688781462,308.1362688781462,-311.3660149748753,311.3660149748753,-310.93653707119455,310.93653707119455
40,GLC_00137,2,"ყოველივე [MASK] მოსდევდა კრიტიკა ადამიანის უფლებათა დამცავი წრეებიდან და ბრალდებულთა ადვოკატებისგან როგორც საქართველოში, ისე ქვეყნის ფარგლებს გარეთ.",ამას,ამან,ეს,-416.96466190011785,416.96466190011785,-411.45351628929507,411.45351628929507,-417.35329219495753,417.35329219495753
41,GLC_00143,18,"ხელისუფლების წარმომადგენლები უარყოფდნენ ამ თუ სხვა ბრალდებებს, აღნიშნავდნენ რა, რომ ხშირად საერთაშორისო უფლებადაცვითი ორგანიზაციები გადაუმოწმებელ [MASK] ეყრდნობოდნენ.",ინფორმაციას,ინფორმაციამ,ინფორმაცია,-535.5377192516077,535.5377192516077,-534.4467025914378,534.4467025914378,-551.2430653123924,551.2430653123924
42,wiki_agronomy_00075,7,"აგრონომიული მომსახურება — ღონისძიებათა სისტემა, [MASK] მიწათმოქმედების კულტურის ასამაღლებლად ატარებენ სამიწათმოქმედო ორგანოები და სოფლის მეურნეობის სპეციალისტები.",რომელსაც,რომელმაც,რომელიც,-754.0104392707153,754.0104392707153,-750.3796672224048,750.3796672224048,-756.3408324222954,756.3408324222954
43,wiki_agronomy_00083,6,"აგრონომია იყენებს ლაბორატორიულ და სავეგეტაციო [MASK], საველე ცდას, აგრეთვე ნიადაგის, მცენარეულობის და ა.შ. საექსპედიციო გამოკვლევების შედეგებს.",მეთოდებს,მეთოდებმა,მეთოდები,-858.6875128416397,858.6875128416397,-859.2996841751648,859.2996841751648,-850.0294587268986,850.0294587268986
44,wiki_archaeology_00140,8,"ნივთიერი ძეგლების მოსაპოვებლად ტარდება არქეოლოგიური გათხრები, [MASK] ჩვეულებრივ წინ უძღვის არქეოლოგიური დაზვერვა.",რომლებსაც,რომლებმაც,რომლებიც,-542.2501236753604,542.2501236753604,-542.3057474685149,542.3057474685149,-539.931754451862,539.931754451862
45,wiki_archaeology_00145,23,"თანამედროვე არქეოლოგია არქეოლოგიური ძეგლების გათხრების, ფიქსაციის, რესტავრაცია-კონსერვაციის, კლასიფიკაციის, დათარიღებისა და სხვა დროს წარმატებით იყენებს საბუნებისმეტყველო და ტექნიკურ მეცნიერებათა [MASK].",მეთოდებს,მეთოდებმა,მეთოდები,-1030.3509008031892,1030.3509008031892,-1029.4725842908854,1029.4725842908854,-1033.8411391334162,1033.8411391334162
46,wiki_architecture_00179,6,"უფრო ზუსტად ეს ტერმინი აღწერს [MASK], რომლის მეშვეობით სახელმწიფო მასებზე იდეოლოგიურ ზეგავლენას ახდენდა, იყენებდა რა ამგვარ კონსტრუქციებს სახელმწიფოს ძლიერების გამოხატვის საშუალებად.",არქიტექტურას,არქიტექტურამ,არქიტექტურა,-820.077112903826,820.077112903826,-828.101460964273,828.101460964273,-829.3202066560007,829.3202066560007
47,wiki_astronomy_00233,10,ციური სხეულების ფიზიკური აგებულების შესახებ თანამედროვე მეცნიერება შედარებით ნაკლებ [MASK] ფლობს და შესაბამისად ჩამოთვლილ სიაში მეორე ამოცანაზე პასუხის გაცემა შედარებით პრობლემატური და ალბათური ხასიათისაა.,ინფორმაციას,ინფორმაციამ,ინფორმაცია,-672.8580782070416,672.8580782070416,-663.7395536698301,663.7395536698301,-675.2955480944846,675.2955480944846
48,wiki_astrophysics_00254,8,"ასტროფიზიკა — მეცნიერება, რომელიც იყენებს ფიზიკის [MASK] და პრინციპებს ასტრონომიული ობიექტებისა და ფენომენების შესწავლის მიზნით.",მეთოდებს,მეთოდებმა,მეთოდები,-731.8405294429755,731.8405294429755,-723.7219169026499,723.7219169026499,-717.5968772484257,717.5968772484257
49,wiki_astrophysics_00270,4,"ზოგი ზოგადად აღიარებულ [MASK] შეისწავლის; თეორიული ასტროფიზიკა, ესენია: დიდი აფეთქება, კოსმოსური ინფლექცია, შავი მატერია, შავი ენერგია და ფიზიკის ფუნდამენტური თეორიები.",თეორიას,თეორიამ,თეორია,-999.6190933412587,999.6190933412587,-956.2663168499321,956.2663168499321,-981.0615237072979,981.0615237072979
