Index,sentence_id,match_id,masked_text,form_grammatical_dat,form_ungrammatical_erg,form_ungrammatical_nom,p_form_grammatical_dat,I_form_grammatical_dat,p_form_ungrammatical_nom,I_form_ungrammatical_nom,p_form_ungrammatical_erg,I_form_ungrammatical_erg,certainty
13,wiki_lexicology_01772,21,"ლექსიკოლოგია (ბერძნ. λεξικός (ლექსიკოს) - სიტყვისა და ლოგია) — ენათმეცნიერების დარგი, რომელიც შეისწავლის ენის ლექსიკურ [MASK], მის შემადგენლობას, ფუნქციონირებასა და ცვალებადობას.",ფონდს,ფონდმა,ფონდი,7.3604921231119875e-06,17.051766341107395,2.108703483827413e-06,18.855212325063466,6.339753210095675e-11,33.87678236262358,0.86
14,wiki_linguistics_01814,25,"მონათესავე ენათა შედარება გულისხმობს ლექსიკის (მარტივი ფუძეების ანუ ძირების), ბგერების (ფონემების), ფორმანტებისა და შესიტყვების (სინტაგმის) სტრუქტურის [MASK].",შესწავლას,შესწავლამ,შესწავლა,0.00027437339551741386,11.83157178147854,0.0002894443189054363,11.754426539332245,4.768251123585196e-08,24.32196454066238,0.8
15,wiki_management_01889,20,"პროექტის მართვა (ინგლ. Project Management) წარმოადგენს აკადემიურ დისციპლინას, რომელიც უზრუნველყოფს დროითი, ადამიანური და მატერიალური რესურსების [MASK], ორგანიზებას, უსაფრთხოებასა და მართვას, რათა წარმატებით შესრულდეს პროექტის მიზნები.",დაგეგმვას,დაგეგმვამ,დაგეგმვა,5.808185515982479e-06,17.393481034944788,1.7837630355037776e-08,25.740500786335247,9.11413734683734e-12,36.675031027017624,0.8
16,wiki_metallurgy_02026,9,"ლითონმცოდნეობა, ლითონგრაფია — მეცნიერება, რომელიც შეისწავლის [MASK] ლითონებისა და შენადნობების შემადგენლობას, აგებულებასა და თვისებებს შორის, აგრეთვე მათი ცვალებადობის კანონზომიერებებს თბური, მექანიკური და სხვა ზემოქმედებათა შედეგად.",კავშირს,კავშირმა,კავშირი,3.716883860482582e-05,14.715546864666933,0.15663586556911469,2.6745135045168142,1.0828576086053617e-09,29.782509307129356,0.76
17,wiki_metallurgy_02031,10,"ლითონებისა და შენადნობების შემადგენლობას, აგებულებასა და თვისებებს შორის [MASK] იკვლევს ლითონმცოდნეობა (ლითონგრაფია).",კავშირს,კავშირმა,კავშირი,0.00033503614503345295,11.543395631896827,0.037204857915639884,4.748365180451467,8.620258242894663e-09,26.789621764235367,0.71
18,wiki_metaphysics_02051,2,არისტოტელე [MASK] ფილოსოფიის დარგთა შორის უმნიშვნელოვანესად თვლიდა და „პირველად ფილოსოფიას“ ეძახდა.,მას,მან,იგი,0.0024895442184060816,8.64990264439023,0.0002910726179834457,11.74633325206938,0.00012977707956451915,12.911676773704652,0.76
19,wiki_physical_02464,6,"ქიმიური თერმოდინამიკა მიზნად ისახავს თერმოდინამიკის [MASK] ქიმიური რეაქციების, ფაზიკური გარდაქმნების (გახსნა, აორთქლება და სხვა).",გამოყენებას,გამოყენებამ,გამოყენება,0.0024888233936015123,8.650320424055861,0.002798570087179541,8.481094405729596,1.6375837014120047e-06,19.219999920673544,0.95
20,wiki_political_02555,5,"იგი იყენებს კვლევის სტრუქტურულ [MASK], რომელიც დამუშავდა მატემატიკაში, ფიზიკასა და ბუნების სხვა მეცნიერებებში.",მეთოდებს,მეთოდებმა,მეთოდები,0.0012013689156271656,9.701105043677991,5.920423478635076e-06,17.365868196058454,1.583859251067579e-08,25.91198062242435,0.74
21,wiki_politics_02578,2,მონეტარულ [MASK] ძირითადად წარმართავს ცენტრალური ბანკი მონეტარული პოლიტიკის ინსტრუმენტების მეშვეობით.,პოლიტიკას,პოლიტიკამ,პოლიტიკა,0.06814174026594566,3.875317397007483,0.06869647651910782,3.8636200854732774,8.46093919915559e-06,16.850750751988723,0.84
22,wiki_semiotics_02652,5,სინტაქტიკა სწავლობს ნიშნების ფორმალურ [MASK] შინაარსისგან დამოუკიდებლად.,სტრუქტურას,სტრუქტურამ,სტრუქტურა,4.375831426399303e-08,24.44586759797533,1.7884114672248842e-10,32.38060224734619,2.4642491274832386e-12,38.561989023518066,0.89
23,wiki_sociolinguistics_02704,1,"[MASK] იყენებს მოსახლეობის შედარებით მცირე ნაწილი, თუმცა იგი ძირითადში გასაგებია სტანდარტული ენის მატარებლებისთვის.",მას,მან,იგი,7.766556286981096e-09,26.94007780863448,4.4236361795846283e-10,31.074048212372613,1.1862364424075615e-08,26.329033160436836,1.0
24,wiki_sociology_02730,2,კონტი [MASK] სოციალურ სტატიკად და სოციალურ დინამიკად ყოფდა.,სოციოლოგიას,სოციოლოგიამ,სოციოლოგია,3.536204683167528e-14,44.68479154497076,1.1024049517395644e-13,43.044410960125,6.131956706173695e-16,50.53450200711256,0.81
25,wiki_veterinary_02924,5,1932 წელს საქართველოს სასოფლო-სამეურნეო [MASK] გამოეყო ზოოტექნიკური ფაკულტეტი და მის ბაზაზე დაარსდა საქართველოს ზოოტექნიკურ-სავეტერინარო ინსტიტუტი ზოოტექნიკური და სავეტერინარო ფაკულტეტებით.,ინსტიტუტს,ინსტიტუტმა,ინსტიტუტი,5.794622663321016e-05,14.07492575616965,0.02007639221847057,5.638356153362679,1.3448221436982187e-08,26.14800937395368,0.88
26,wiki_veterinary_02926,3,"1959 წელს [MASK] შეუერთდა საქართველოს ვეტერინარიის სამეცნიერო-კვლევითი ინსტიტუტი და მან მიიღო საქართველოს ზოოტექნიკურ-სავეტერინარო სასწავლო-კვლევითი ინსტიტუტის, ხოლო 1999 წლის 11 მაისიდან კი საქართველოს სახელმწიფო ზოოტექნიკურ-სავეტერინარო აკადემიის სახელწოდება.",ინსტიტუტს,ინსტიტუტმა,ინსტიტუტი,4.427844080355564e-06,17.784964148572886,0.00011570245260372755,13.07729293323946,3.516682753430499e-13,41.37085004093714,0.97
27,wiki_viticulture_02965,1,"[MASK] ადასტურებს არქეოლოგიური გათხრების შედეგად საქართველოს ტერიტორიაზე ნაპოვნი უძველესი საგნები: თიხის ქვევრები, ოქროს, ვერცხლისა და ბრინჯაოს ფიალები და სხვა ნივთები.",ამას,ამან,ეს,9.421740054804662e-10,29.983287420181053,1.3215768923657845e-08,26.17316439238079,9.29928161758453e-14,43.289874058092636,1.0
28,wiki_automotive_00339,20,"მილისი — მანქანების, მექანიზმების, ხელსაწყოების ან ცილინდრული ან კონუსური ფორმის (ღერძული სიმეტრიით) საგნის დეტალი, [MASK] გააჩნია ღერძული ხვრელი.",რომელსაც,რომელმაც,რომელმაც,0.9847939610481262,0.022106179929973158,2.2571788576897227e-05,15.435119732965834,2.2571788576897227e-05,15.435119732965834,0.99
29,wiki_automotive_00343,27,"რელატივისტური მექანიკა — თეორიული ფიზიკის ნაწილი, რომელიც განიხილავს სხეულთა (ნაწილაკთა) მოძრაობის კლასიკურ კანონებს სინათლის სიჩქარის მახლობელი სიჩქარით მოძრაობისას, რელატივისტური მექანიკა ემყარება ფარდობითობის [MASK].",თეორიას,თეორიამ,თეორია,0.000648882806481894,10.589754440268939,0.0006820178280279863,10.517902927585347,1.975523349574174e-07,22.271261765951742,0.79
30,wiki_automotive_00360,6,ზეგამტარობა და ზედენადობა მაკროსკოპულ კვანტურ [MASK] წარმოადგენენ.,ეფექტებს,ეფექტებმა,ეფექტები,4.538881314608064e-12,37.68080037433487,1.4179818052003075e-15,49.325082402521225,1.1913882980954103e-17,56.220133919079586,0.93
31,wiki_banking_00411,7,საქართველოს ეროვნული ბანკი წარმოადგენს საქართველოს ცენტრალურ [MASK] და მისი სტატუსი განსაზღვრულია ქვეყნის კონსტიტუციით.,ბანკს,ბანკმა,ბანკი,0.217401423149199,2.201566710347478,0.0006260306750137287,10.641479029730302,1.4300100257006648e-05,16.093615212763268,0.76
32,wiki_banking_00413,5,საქართველოს ეროვნული ბანკი მონეტარულ [MASK] ახორციელებს საქართველოს პარლამენტის მიერ განსაზღვრული ფულად-საკრედიტო და სავალუტო პოლიტიკის ძირითადი მიმართულებების შესაბამისად.,პოლიტიკას,პოლიტიკამ,პოლიტიკა,0.002212572537369158,8.820059531121899,0.0022395013365894547,8.80260675743235,7.091080410898375e-08,23.749419303045162,0.88
33,wiki_bioinformatics_00467,23,"ბიომრავალფეროვნების გლობალური საინფორმაციო ფონდი (ინგლ. Global Biodiversity Information Facility; აბრევ. GBIF) — საერთაშორისო ორგანიზაცია და ინტერნეტ-საიტი, რომელიც აგროვებს [MASK] მსოფლიოს ბიომრავალფეროვნებაზე.",ინფორმაციას,ინფორმაციამ,ინფორმაცია,0.985742449760437,0.020717339754514983,0.00786087568849325,6.991094249394957,6.004484194983966e-05,14.023600155450152,0.99
34,wiki_biotechnology_00530,17,"ის ხშირად მოიცავს მიკრობების — პაწაწინა, ერთუჯრედიანი არსებების, მაგალითად, ბაქტერიებისა და საფუვრის - [MASK].",გამოყენებას,გამოყენებამ,გამოყენება,4.892164383534613e-05,14.319167593195026,5.1184655603719875e-05,14.253929097850229,1.1185273856163105e-08,26.413824179850568,0.72
35,wiki_cellular_00578,4,"ძირითადი პროცესი, [MASK] ცხოველთა ემბრიონული განვითარება მოიცავს არის: ემბრიონული ინდუქცია, მორფოგენეზი, უჯრედების დიფერენცირება, ზრდა და დროის ზოგადი კონტროლი, ევოლუციური განვითარების ბიოლოგის კვლევის პერიოდში.",რომელსაც,რომელმაც,რომელიც,0.1543385237455368,2.695829883401425,0.4343036115169525,1.203224145098242,0.0013475657906383272,9.535428574941722,0.83
36,wiki_computer_00673,8,"პროგრამას აქვს გაშვებადი სახე, ანუ პროცესორი [MASK] იყენებს პირდაპირ, რათა შეასრულოს ინსტრუქციები.",მას,მან,იგი,0.2152189016342163,2.2161233065074697,0.0003008234489243479,11.698795351335956,5.1751463615801206e-05,14.238040809478978,0.74
37,wiki_computer_00684,1,[MASK] ქმნის პროგრამისტი პროგრამირების ენის დახმარებით.,პროგრამას,პროგრამამ,პროგრამა,3.6134946086977803e-13,41.33167049172489,1.4681154958395848e-08,26.021459290426847,1.1680419910098505e-16,52.92675737828404,1.0
38,wiki_cultural_00795,11,"ხელოვნებათმცოდნეობა — ფართო მნიშვნელობით საზოგადოებრივ მეცნიერებათა კომპლექსი, რომელიც შეისწავლის [MASK] – საზოგადოების მხატვრულ კულტურას მთლიანობაში და ხელოვნების ცალკეულ დარგებს.",ხელოვნებას,ხელოვნებამ,ხელოვნება,0.0010976958126554942,9.831305966542635,0.0010994870681315656,9.828953648956862,2.2037387742816715e-09,28.757399633427493,0.75
39,GLC_00124,2,მასწავლებელი [MASK] ასწორებს დადგენილი პასუხების მიხედვით და წერს ქულებს.,ნაშრომებს,ნაშრომებმა,ნაშრომები,2.349589462759624e-07,22.021087963498495,2.843172387467407e-10,31.71177937359912,5.6798061680667365e-12,37.357295442217755,0.71
40,GLC_00137,2,"ყოველივე [MASK] მოსდევდა კრიტიკა ადამიანის უფლებათა დამცავი წრეებიდან და ბრალდებულთა ადვოკატებისგან როგორც საქართველოში, ისე ქვეყნის ფარგლებს გარეთ.",ამას,ამან,ეს,0.025437697768211365,5.296888083959136,0.00014351235586218547,12.766537426803783,5.847680722801082e-08,24.027560215285632,0.75
41,GLC_00143,18,"ხელისუფლების წარმომადგენლები უარყოფდნენ ამ თუ სხვა ბრალდებებს, აღნიშნავდნენ რა, რომ ხშირად საერთაშორისო უფლებადაცვითი ორგანიზაციები გადაუმოწმებელ [MASK] ეყრდნობოდნენ.",ინფორმაციას,ინფორმაციამ,ინფორმაცია,0.6613176465034485,0.5965846961356227,0.0005089151673018933,10.94028719066085,7.845708057120348e-07,20.281593011231,0.92
42,wiki_agronomy_00075,7,"აგრონომიული მომსახურება — ღონისძიებათა სისტემა, [MASK] მიწათმოქმედების კულტურის ასამაღლებლად ატარებენ სამიწათმოქმედო ორგანოები და სოფლის მეურნეობის სპეციალისტები.",რომელსაც,რომელმაც,რომელიც,0.44732266664505005,1.1606122307369309,0.0029009156860411176,8.429275919873518,2.8053493679180957e-06,18.443388119354108,0.9
43,wiki_agronomy_00083,6,"აგრონომია იყენებს ლაბორატორიულ და სავეგეტაციო [MASK], საველე ცდას, აგრეთვე ნიადაგის, მცენარეულობის და ა.შ. საექსპედიციო გამოკვლევების შედეგებს.",მეთოდებს,მეთოდებმა,მეთოდები,0.002303130700765959,8.762187999455584,1.0984708588247449e-06,19.796071972104343,2.8695659324815343e-09,28.37652033116799,0.74
44,wiki_archaeology_00140,8,"ნივთიერი ძეგლების მოსაპოვებლად ტარდება არქეოლოგიური გათხრები, [MASK] ჩვეულებრივ წინ უძღვის არქეოლოგიური დაზვერვა.",რომლებსაც,რომლებმაც,რომლებიც,0.2381523698568344,2.070043189839883,1.2593844985531177e-05,16.276921659633885,4.48315040557645e-05,14.445127573143386,0.9
45,wiki_archaeology_00145,23,"თანამედროვე არქეოლოგია არქეოლოგიური ძეგლების გათხრების, ფიქსაციის, რესტავრაცია-კონსერვაციის, კლასიფიკაციის, დათარიღებისა და სხვა დროს წარმატებით იყენებს საბუნებისმეტყველო და ტექნიკურ მეცნიერებათა [MASK].",მეთოდებს,მეთოდებმა,მეთოდები,0.0018263494282208805,9.096821467788557,8.544389915560973e-06,16.83659108470382,6.283787104943613e-09,27.24571855111434,0.78
46,wiki_architecture_00179,6,"უფრო ზუსტად ეს ტერმინი აღწერს [MASK], რომლის მეშვეობით სახელმწიფო მასებზე იდეოლოგიურ ზეგავლენას ახდენდა, იყენებდა რა ამგვარ კონსტრუქციებს სახელმწიფოს ძლიერების გამოხატვის საშუალებად.",არქიტექტურას,არქიტექტურამ,არქიტექტურა,3.1202658723602147e-15,48.187252459481456,2.7311705634455457e-18,58.3451862937766,2.0664528518840708e-19,62.06947735525148,0.85
47,wiki_astronomy_00233,10,ციური სხეულების ფიზიკური აგებულების შესახებ თანამედროვე მეცნიერება შედარებით ნაკლებ [MASK] ფლობს და შესაბამისად ჩამოთვლილ სიაში მეორე ამოცანაზე პასუხის გაცემა შედარებით პრობლემატური და ალბათური ხასიათისაა.,ინფორმაციას,ინფორმაციამ,ინფორმაცია,0.989471971988678,0.015269253148311998,1.4499374628940123e-05,16.073649797588555,6.3149312622862594e-09,27.23858582355197,0.99
48,wiki_astrophysics_00254,8,"ასტროფიზიკა — მეცნიერება, რომელიც იყენებს ფიზიკის [MASK] და პრინციპებს ასტრონომიული ობიექტებისა და ფენომენების შესწავლის მიზნით.",მეთოდებს,მეთოდებმა,მეთოდები,3.979321091615262e-05,14.617118159574252,7.455581452924744e-08,23.677103887939705,1.6202546555885195e-10,32.52306036941694,0.83
49,wiki_astrophysics_00270,4,"ზოგი ზოგადად აღიარებულ [MASK] შეისწავლის; თეორიული ასტროფიზიკა, ესენია: დიდი აფეთქება, კოსმოსური ინფლექცია, შავი მატერია, შავი ენერგია და ფიზიკის ფუნდამენტური თეორიები.",თეორიას,თეორიამ,თეორია,4.028522128382009e-06,17.921317889154672,4.793080472093405e-06,17.670615407436255,1.2361309165979657e-09,29.59152130918677,0.84
