Index,sentence_id,match_id,masked_text,form_grammatical_nom,form_ungrammatical_dat,form_ungrammatical_erg,p_form_grammatical_nom,I_form_grammatical_nom,p_form_ungrammatical_dat,I_form_ungrammatical_dat,p_form_ungrammatical_erg,I_form_ungrammatical_erg
19,wiki_microbiology_02080,5,"ბირთვი-ბაქტერიულ უჯრედს მკვეთრად გამორჩეული [MASK] არ გააჩნია, წლების მანძილზე ეს საკითხი პრობლემურ საკითხად რჩებოდა.",ბირთვი,ბირთვს,ბირთვმა,-255.65717731001726,255.65717731001726,-255.5067754972411,255.5067754972411,-265.30141358981007,265.30141358981007
20,wiki_mineralogy_02095,5,მინერალთა და ქანთა გამოყენებითი [MASK] ჩამოყალიბებული აქვს სულხან საბა ორბელიანს თავის „სიტყვის კონაში“.,კლასიფიკაცია,კლასიფიკაციას,კლასიფიკაციამ,-322.9239551071451,322.9239551071451,-320.61854492952943,320.61854492952943,-321.01908956099277,321.01908956099277
21,wiki_mineralogy_02111,10,"ქანებს როგორც სამთო დამუშავების ობიექტს, ახასიათებს სხვადასხვა ტექნოლოგიური [MASK] (სიმაგრე, აბრაზიულობა, სისალე, ბურღვადობა და სხვ.).",თვისებები,თვისებებს,თვისებებმა,-490.4220301406743,490.4220301406743,-482.72642069482373,482.72642069482373,-498.31760620069707,498.31760620069707
22,wiki_molecular_02135,10,"ამრიგად, ბიოპოლიმერთა მოლეკულებს სრულიად გარკვეული მოცულობითი და სივრცობრივი [MASK] აქვთ, რის გამოც ისინი ბიოლოგიური ფუნქციების მატერიალურ საფუძველს წარმოადგენენ.",სტრუქტურა,სტრუქტურას,სტრუქტურამ,-334.7423952304935,334.7423952304935,-339.76113900862407,339.76113900862407,-344.9752753330565,344.9752753330565
23,wiki_novel_02201,3,"რომანს მნიშვნელოვანი [MASK] უკავია თანამედროვე ლიტერატურაში, მაშინ, როდესაც ანტიკური ხანის ეპოქაში იგი ერთ-ერთი მეორეხარისხოვანი ჟანრთაგანი იყო.",ადგილი,ადგილს,ადგილმა,-404.55441325819214,404.55441325819214,-423.75805952647886,423.75805952647886,-432.6285808081788,432.6285808081788
24,wiki_organic_02242,6,"გარდა ამისა, ნახშირბადს აქვს [MASK] წარმოქმნას მდგრადი გრძელი, სწორი და განტოტვილჯაჭვიანი ნაერთები.",უნარი,უნარს,უნარმა,-274.94977271584673,274.94977271584673,-277.5949108041465,277.5949108041465,-297.4414231414495,297.4414231414495
25,wiki_paleontology_02304,4,სტრატიგრაფიას დიდი პრაქტიკული [MASK] აქვს გეოლოგიური აგეგმვისა და სასარგებლო წიაღისეულის საბადოთა ძებნისა და ძიებისათვის.,მნიშვნელობა,მნიშვნელობას,მნიშვნელობამ,-361.281062440513,361.281062440513,-372.40825022118196,372.40825022118196,-375.61788087575917,375.61788087575917
26,wiki_paleontology_02310,5,"პალეონტოლოგიას ასევე აქვს გარკვეული [MASK] არქეოლოგიასთან, რომელიც უპირველეს ყოვლისა მუშაობს ადამიანის მიერ შექმნილ საგნებთან და ადამიანის ნაშთებთან, ხოლო პალეონტოლოგები დაინტერესებულნი არიან ადამიანების, როგორც სახეობების, მახასიათებლებით და ევოლუციით.",კავშირი,კავშირს,კავშირმა,-641.5756571973646,641.5756571973646,-610.3193135326364,610.3193135326364,-619.1622087666334,619.1622087666334
27,wiki_petrography_02367,5,მეტამორფულ ქანებს ახასიათებს ფიქლებრივი [MASK].,ტექსტურა,ტექსტურას,ტექსტურამ,-166.71706236335265,166.71706236335265,-171.66913943447992,171.66913943447992,-165.9617535991141,165.9617535991141
28,wiki_pharmacology_02387,3,ვაქცინის მიღებას [MASK] ეწოდება.,ვაქცინაცია,ვაქცინაციას,ვაქცინაციამ,-41.32637023713676,41.32637023713676,-43.73318731126049,43.73318731126049,-51.58200986575571,51.58200986575571
29,wiki_pharmacology_02390,10,"უმეტეს უჯრედებს აქვს ერთი ან რამდენიმე ისეთი მოლეკულის წარმოების [MASK], რომელიც სხვა უჯრედებს ზრდის, ფუნქციის, მეტაბოლიზმის ცვლილების სიგნალს აძლევს.",უნარი,უნარს,უნარმა,-338.089473014305,338.089473014305,-331.179216232285,331.179216232285,-338.5866049581631,338.5866049581631
30,wiki_phonology_02445,14,"ყოველ ფონემას, ჩვეულებრივ, ერთი (ზოგჯერ ორი ან რამდენიმე) სამეტყველო [MASK] შეესაბამება.",ბგერა,ბგერას,ბგერამ,-194.4047107634812,194.4047107634812,-195.8407009758124,195.8407009758124,-202.2405937029347,202.2405937029347
31,wiki_phonology_02456,5,"ერთნაირი რაგვარობის ბგერებს ჰომოგენური [MASK] ეწოდება, ხოლო სხვადასხვა რაგვარობის ბგერები ერთმანეთის მიმართ ჰეტეროგენულია.",ბგერები,ბგერებს,ბგერებმა,-324.7802145159539,324.7802145159539,-322.414746974879,322.414746974879,-324.6110778243888,324.6110778243888
32,wiki_physical_02467,7,ნივთიერებათა აღნაგობის კრისტალთქიმიის ანალიზს აქვს ორი [MASK]: სტერეო ქიმია და კრისტალთსტრუქტურული.,ასპექტი,ასპექტს,ასპექტმა,-267.1408962733609,267.1408962733609,-267.00570227240104,267.00570227240104,-268.6132168624663,268.6132168624663
33,wiki_physical_02498,4,დედამიწისმცოდნეობას როგორც მეცნიერებას [MASK] ჩაეყარა უძველეს დროში.,საფუძველი,საფუძველს,საფუძველმა,-140.12652945733885,140.12652945733885,-139.53531586536334,139.53531586536334,-150.31771789417547,150.31771789417547
34,wiki_sinology_02690,8,კონფუცის ინსტიტუტს ჰყავს მაღალკვალიფიციური ქართველი და ჩინელი [MASK].,პედაგოგები,პედაგოგებს,პედაგოგებმა,-189.7819247866126,189.7819247866126,-195.37137150177105,195.37137150177105,-196.6355190716674,196.6355190716674
35,wiki_sociolinguistics_02696,17,"სლენგი — მეტყველების არაფორმალური, არასტანდარტული სახეობა, რომელსაც ახასიათებს ახლად გამოგონებული ან ახალი მნიშვნელობით ნახმარი [MASK] და გამონათქვამები.",სიტყვები,სიტყვებს,სიტყვებმა,-395.97466222737427,395.97466222737427,-397.0842843598949,397.0842843598949,-406.1243925359235,406.1243925359235
36,wiki_sociology_02723,4,"სოციოლოგიას აინტერესებს ჩვენი [MASK] როგორც სოციალური არსებებისა; ამგვარად სოციოლოგიური ინტერესის სფერო მოიცავს, როგორც ანონიმურ ინდივიდუმთა მოკლე კონტაქტს ქუჩაში, ასევე გლობალურ სოციალურ პროცესთა შესწავლას.",ქმედება,ქმედებას,ქმედებამ,-446.71552757488126,446.71552757488126,-457.01161394344734,457.01161394344734,-456.12644697968614,456.12644697968614
37,wiki_sociology_02733,5,"ასეთ საზოგადოებებს ახასიათებს სოციალური [MASK] ინდივიდუალებს შორის, რომელთაც გამორჩეული კულტურა აერთიანებთ.",ურთიერთობები,ურთიერთობებს,ურთიერთობებმა,-187.1535924816728,187.1535924816728,-176.32163314455866,176.32163314455866,-207.59603607437577,207.59603607437577
38,wiki_technology_02824,3,"ნანოტექნოლოგიას აქვს [MASK] შექმნას მრავალი ახალი მოწყობილობა, რომელთა გამოყენება შესაძლებელი იქნება მედიცინაში, ელექტრონიკასა და ენერგეტიკაში.",პოტენციალი,პოტენციალს,პოტენციალმა,-305.0856111185086,305.0856111185086,-310.09679009672163,310.09679009672163,-313.1597973026958,313.1597973026958
39,wiki_theater_02863,9,1996 წელს გარდაიცვალა მიხეილ თუმანიშვილი და თეატრს მისი [MASK] ეწოდა.,სახელი,სახელს,სახელმა,-171.35914269950442,171.35914269950442,-174.19838511204517,174.19838511204517,-188.3790119490324,188.3790119490324
40,wiki_zoology_03007,5,"ხერხემლიანებს აქვთ სამი ტიპის [MASK]: შემაერთებელქსოვილოვანი, ხრტილოვანი და ძვლოვანი.",ჩონჩხი,ჩონჩხს,ჩონჩხმა,-272.45721094454115,272.45721094454115,-265.3381395906168,265.3381395906168,-272.12205815360784,272.12205815360784
41,wiki_zoology_03011,9,"ვეშაპებს, ბეჰემოთს და ზოგ სხვა ძუძუმწოვრებს ბალნიანი [MASK] მეორეულად რედუცირებული აქვს.",საფარველი,საფარველს,საფარველმა,-375.21914656720185,375.21914656720185,-370.40252750432546,370.40252750432546,-374.89757191759657,374.89757191759657
42,wiki_automotive_00344,4,მექანიკის კანონებს დიდი [MASK] აქვს ბუნებისმეტყველებისა და ტექნიკისათვის.,მნიშვნელობა,მნიშვნელობას,მნიშვნელობამ,-236.41444020418714,236.41444020418714,-208.83175312952412,208.83175312952412,-261.32269877619,261.32269877619
43,wiki_biochemistry_00418,6,"თითოეულ პოლიმერის კლასს გააჩნია განსხვავებული [MASK] მაგ.: ცილა არის პოლიმერი, რომლის კომპონენტები წარმოდგენილია 20 ან მეტი ამინომჟავით; ვრცლად არის აღწერილი უჯრედის მეტაბოლიზმის და ენდოკრინული სისტემის ბიოქიმია.",კომპონენტი,კომპონენტს,კომპონენტმა,-496.5325410268683,496.5325410268683,-512.2141105918936,512.2141105918936,-518.689650673983,518.689650673983
44,wiki_biochemistry_00424,16,"ნუკლეინის მჟავის მოლეკულები ქმნის დნმს, იგი არის უაღრესად მნიშვნელოვანი ნივთიერება, რომელსაც ყოველი უჯრედული [MASK] გენური ინფორმაციის საწყობად იყენებს.",ორგანიზმი,ორგანიზმს,ორგანიზმმა,-452.98273023166666,452.98273023166666,-453.88235253135696,453.88235253135696,-462.9928379899518,462.9928379899518
45,wiki_biochemistry_00433,1,"[MASK] (HC) ეწოდება ქიმიურ ნაერთებს, რომლებიც მხოლოდ ნახშირბადისა (C) და წყალბადის (H) ატომებისაგან შედგებიან.",ნახშირწყალბადები,ნახშირწყალბადებს,ნახშირწყალბადებმა,-431.28215259329903,431.28215259329903,-480.7866971713011,480.7866971713011,-475.7120231017213,475.7120231017213
46,wiki_biophysics_00511,12,"იმის გამო, რომ ბიოლოგიური მასალის წიაღისეულ საწვავად გადაქცევას უფრო მეტი [MASK] სჭირდება, ვიდრე ნახშირბად 14-ის დაშლას, ამიტომაც წიაღისეული საწვავი თითქმის არ შეიცავს ნახშირბადის ამ იზოტოპს.",დრო,დროს,დრომ,-479.38925569054464,479.38925569054464,-471.24304211326523,471.24304211326523,-481.2239998973567,481.2239998973567
47,wiki_computer_00673,4,"პროგრამას აქვს გაშვებადი [MASK], ანუ პროცესორი მას იყენებს პირდაპირ, რათა შეასრულოს ინსტრუქციები.",სახე,სახეს,სახემ,-158.21706024462657,158.21706024462657,-164.3870996987892,164.3870996987892,-170.08475723751434,170.08475723751434
48,wiki_constitutional_00712,18,"საქართველოს კონსტიტუციურ შეთანხმებას, თუ იგი არ ეწინააღმდეგება საქართველოს კონსტიტუციას და კონსტიტუციურ კანონს, აქვს უპირატესი იურიდიული [MASK] ყველა სხვა ნორმატიული აქტის მიმართ.",ძალა,ძალას,ძალამ,-267.9543195003613,267.9543195003613,-269.2206366057358,269.2206366057358,-279.51060661039605,279.51060661039605
49,wiki_cosmology_00732,4,"სამყაროს შესწავლას ხანგრძლივი [MASK] აქვს და მოიცავს მეცნიერებას, ფილოსოფიას, ეზოთერიციზმსა და რელიგიას.",ისტორია,ისტორიას,ისტორიამ,-216.3271192595136,216.3271192595136,-215.86954093026466,215.86954093026466,-216.43810298009745,216.43810298009745
