Index,sentence_id,match_id,masked_text,form_grammatical_nom,form_ungrammatical_dat,form_ungrammatical_erg,p_form_grammatical_nom,I_form_grammatical_nom,p_form_ungrammatical_dat,I_form_ungrammatical_dat,p_form_ungrammatical_erg,I_form_ungrammatical_erg
13,wiki_horticulture_01528,4,მემდელოეობას უაღრესად დიდი [MASK] აქვს საზოგადოებრივ მეცხოველეობისათვის მტკიცე საკვები ბაზის შესაქმნელად.,მნიშვნელობა,მნიშვნელობას,მნიშვნელობამ,-140.10842217642787,140.10842217642787,-161.22903895159445,161.22903895159445,-163.2662416523228,163.2662416523228
14,wiki_horticulture_01535,3,"მემცენარეობას მეცნიერული [MASK] ჩაეყარა XIX საუკუნის დამლევს, როდესაც საქართველოში დაარსდა ყარაიის, საქარის, აჯამეთის, ოზურგეთის საცდელი მინდვრები.",საფუძვლები,საფუძვლებს,საფუძვლებმა,-166.3403003512367,166.3403003512367,-192.78158489533598,192.78158489533598,-207.64441309720297,207.64441309720297
15,wiki_hydrogeology_01555,5,ამგვარ წყალშემცველ სტრუქტურას არტეზიული [MASK] ეწოდება.,აუზი,აუზს,აუზმა,-78.14824156126987,78.14824156126987,-84.3409818956658,84.3409818956658,-93.12705680379285,93.12705680379285
16,wiki_kartvelian_01734,8,გარკვეული თვალსაზრისით ამ ცნობებს დღესაც არ დაუკარგავთ [MASK].,მნიშვნელობა,მნიშვნელობას,მნიშვნელობამ,-75.10469094889751,75.10469094889751,-81.25689845771228,81.25689845771228,-86.65001612971135,86.65001612971135
17,wiki_metaphysics_02068,5,"მესმერს არ შეუმუშავებია მეტაფიზიკური [MASK], მაგრამ პრაქტიკული წვლილი შეიტანა სპირიტუალიზმის ჩამოყალიბებაში.",თეორია,თეორიას,თეორიამ,-126.24861243697474,126.24861243697474,-137.10943244324196,137.10943244324196,-139.86182662510973,139.86182662510973
18,wiki_microbiology_02079,3,ამ არსებებს [MASK] ეწოდება (ლათ. „viruse“ - შხამი) და ისინი სიცოცხლის არაუჯრედულ ფორმებს მიეკუთვნებიან.,ვირუსები,ვირუსებს,ვირუსებმა,-158.87260261630934,158.87260261630934,-164.3548805558109,164.3548805558109,-172.14286690109117,172.14286690109117
19,wiki_microbiology_02080,5,"ბირთვი-ბაქტერიულ უჯრედს მკვეთრად გამორჩეული [MASK] არ გააჩნია, წლების მანძილზე ეს საკითხი პრობლემურ საკითხად რჩებოდა.",ბირთვი,ბირთვს,ბირთვმა,-158.9393008022643,158.9393008022643,-169.89874219964668,169.89874219964668,-176.8134920250866,176.8134920250866
20,wiki_mineralogy_02095,5,მინერალთა და ქანთა გამოყენებითი [MASK] ჩამოყალიბებული აქვს სულხან საბა ორბელიანს თავის „სიტყვის კონაში“.,კლასიფიკაცია,კლასიფიკაციას,კლასიფიკაციამ,-151.0699643194544,151.0699643194544,-161.5160707683898,161.5160707683898,-173.13447465374804,173.13447465374804
21,wiki_mineralogy_02111,10,"ქანებს როგორც სამთო დამუშავების ობიექტს, ახასიათებს სხვადასხვა ტექნოლოგიური [MASK] (სიმაგრე, აბრაზიულობა, სისალე, ბურღვადობა და სხვ.).",თვისებები,თვისებებს,თვისებებმა,-165.20699185839462,165.20699185839462,-172.4042591100186,172.4042591100186,-180.6109173817892,180.6109173817892
22,wiki_molecular_02135,10,"ამრიგად, ბიოპოლიმერთა მოლეკულებს სრულიად გარკვეული მოცულობითი და სივრცობრივი [MASK] აქვთ, რის გამოც ისინი ბიოლოგიური ფუნქციების მატერიალურ საფუძველს წარმოადგენენ.",სტრუქტურა,სტრუქტურას,სტრუქტურამ,-194.51882625099384,194.51882625099384,-208.99087422010066,208.99087422010066,-219.82010127046456,219.82010127046456
23,wiki_novel_02201,3,"რომანს მნიშვნელოვანი [MASK] უკავია თანამედროვე ლიტერატურაში, მაშინ, როდესაც ანტიკური ხანის ეპოქაში იგი ერთ-ერთი მეორეხარისხოვანი ჟანრთაგანი იყო.",ადგილი,ადგილს,ადგილმა,-132.5872875554774,132.5872875554774,-148.61867278055036,148.61867278055036,-157.09152558400328,157.09152558400328
24,wiki_organic_02242,6,"გარდა ამისა, ნახშირბადს აქვს [MASK] წარმოქმნას მდგრადი გრძელი, სწორი და განტოტვილჯაჭვიანი ნაერთები.",უნარი,უნარს,უნარმა,-135.73619604450928,135.73619604450928,-143.72236891822553,143.72236891822553,-157.0782722629605,157.0782722629605
25,wiki_paleontology_02304,4,სტრატიგრაფიას დიდი პრაქტიკული [MASK] აქვს გეოლოგიური აგეგმვისა და სასარგებლო წიაღისეულის საბადოთა ძებნისა და ძიებისათვის.,მნიშვნელობა,მნიშვნელობას,მნიშვნელობამ,-105.92417180753046,105.92417180753046,-134.79943918899332,134.79943918899332,-151.4642234039925,151.4642234039925
26,wiki_paleontology_02310,5,"პალეონტოლოგიას ასევე აქვს გარკვეული [MASK] არქეოლოგიასთან, რომელიც უპირველეს ყოვლისა მუშაობს ადამიანის მიერ შექმნილ საგნებთან და ადამიანის ნაშთებთან, ხოლო პალეონტოლოგები დაინტერესებულნი არიან ადამიანების, როგორც სახეობების, მახასიათებლებით და ევოლუციით.",კავშირი,კავშირს,კავშირმა,-212.7635508932873,212.7635508932873,-229.34514804205398,229.34514804205398,-236.84807076847008,236.84807076847008
27,wiki_petrography_02367,5,მეტამორფულ ქანებს ახასიათებს ფიქლებრივი [MASK].,ტექსტურა,ტექსტურას,ტექსტურამ,-70.17481976949026,70.17481976949026,-78.91351753657676,78.91351753657676,-85.77019374061665,85.77019374061665
28,wiki_pharmacology_02387,3,ვაქცინის მიღებას [MASK] ეწოდება.,ვაქცინაცია,ვაქცინაციას,ვაქცინაციამ,-61.36223659031573,61.36223659031573,-64.22245708031878,64.22245708031878,-76.62742353007519,76.62742353007519
29,wiki_pharmacology_02390,10,"უმეტეს უჯრედებს აქვს ერთი ან რამდენიმე ისეთი მოლეკულის წარმოების [MASK], რომელიც სხვა უჯრედებს ზრდის, ფუნქციის, მეტაბოლიზმის ცვლილების სიგნალს აძლევს.",უნარი,უნარს,უნარმა,-163.92224049946225,163.92224049946225,-171.9615430077201,171.9615430077201,-180.33969488081146,180.33969488081146
30,wiki_phonology_02445,14,"ყოველ ფონემას, ჩვეულებრივ, ერთი (ზოგჯერ ორი ან რამდენიმე) სამეტყველო [MASK] შეესაბამება.",ბგერა,ბგერას,ბგერამ,-107.2493794814906,107.2493794814906,-110.2475350646158,110.2475350646158,-121.01977569150205,121.01977569150205
31,wiki_phonology_02456,5,"ერთნაირი რაგვარობის ბგერებს ჰომოგენური [MASK] ეწოდება, ხოლო სხვადასხვა რაგვარობის ბგერები ერთმანეთის მიმართ ჰეტეროგენულია.",ბგერები,ბგერებს,ბგერებმა,-154.32021766526282,154.32021766526282,-159.54389650980306,159.54389650980306,-168.42711862361583,168.42711862361583
32,wiki_physical_02467,7,ნივთიერებათა აღნაგობის კრისტალთქიმიის ანალიზს აქვს ორი [MASK]: სტერეო ქიმია და კრისტალთსტრუქტურული.,ასპექტი,ასპექტს,ასპექტმა,-184.15999050910642,184.15999050910642,-201.6098848643719,201.6098848643719,-205.07096986283227,205.07096986283227
33,wiki_physical_02498,4,დედამიწისმცოდნეობას როგორც მეცნიერებას [MASK] ჩაეყარა უძველეს დროში.,საფუძველი,საფუძველს,საფუძველმა,-72.24925163829292,72.24925163829292,-84.46971855123657,84.46971855123657,-100.24869823285701,100.24869823285701
34,wiki_sinology_02690,8,კონფუცის ინსტიტუტს ჰყავს მაღალკვალიფიციური ქართველი და ჩინელი [MASK].,პედაგოგები,პედაგოგებს,პედაგოგებმა,-99.17072795836613,99.17072795836613,-116.5346831565187,116.5346831565187,-116.24340867882361,116.24340867882361
35,wiki_sociolinguistics_02696,17,"სლენგი — მეტყველების არაფორმალური, არასტანდარტული სახეობა, რომელსაც ახასიათებს ახლად გამოგონებული ან ახალი მნიშვნელობით ნახმარი [MASK] და გამონათქვამები.",სიტყვები,სიტყვებს,სიტყვებმა,-168.29302357757172,168.29302357757172,-188.71121486435806,188.71121486435806,-191.553423923739,191.553423923739
36,wiki_sociology_02723,4,"სოციოლოგიას აინტერესებს ჩვენი [MASK] როგორც სოციალური არსებებისა; ამგვარად სოციოლოგიური ინტერესის სფერო მოიცავს, როგორც ანონიმურ ინდივიდუმთა მოკლე კონტაქტს ქუჩაში, ასევე გლობალურ სოციალურ პროცესთა შესწავლას.",ქმედება,ქმედებას,ქმედებამ,-280.8367783537251,280.8367783537251,-293.62789426936314,293.62789426936314,-297.85376124661866,297.85376124661866
37,wiki_sociology_02733,5,"ასეთ საზოგადოებებს ახასიათებს სოციალური [MASK] ინდივიდუალებს შორის, რომელთაც გამორჩეული კულტურა აერთიანებთ.",ურთიერთობები,ურთიერთობებს,ურთიერთობებმა,-119.4048810318134,119.4048810318134,-135.97038625714305,135.97038625714305,-139.89608529435512,139.89608529435512
38,wiki_technology_02824,3,"ნანოტექნოლოგიას აქვს [MASK] შექმნას მრავალი ახალი მოწყობილობა, რომელთა გამოყენება შესაძლებელი იქნება მედიცინაში, ელექტრონიკასა და ენერგეტიკაში.",პოტენციალი,პოტენციალს,პოტენციალმა,-121.99288753546492,121.99288753546492,-140.13610205273952,140.13610205273952,-141.1588859419316,141.1588859419316
39,wiki_theater_02863,9,1996 წელს გარდაიცვალა მიხეილ თუმანიშვილი და თეატრს მისი [MASK] ეწოდა.,სახელი,სახელს,სახელმა,-55.09931059551644,55.09931059551644,-71.10717851250497,71.10717851250497,-75.94875933974967,75.94875933974967
40,wiki_zoology_03007,5,"ხერხემლიანებს აქვთ სამი ტიპის [MASK]: შემაერთებელქსოვილოვანი, ხრტილოვანი და ძვლოვანი.",ჩონჩხი,ჩონჩხს,ჩონჩხმა,-104.94154084521035,104.94154084521035,-122.35997300920052,122.35997300920052,-123.90382489492505,123.90382489492505
41,wiki_zoology_03011,9,"ვეშაპებს, ბეჰემოთს და ზოგ სხვა ძუძუმწოვრებს ბალნიანი [MASK] მეორეულად რედუცირებული აქვს.",საფარველი,საფარველს,საფარველმა,-136.16243337209877,136.16243337209877,-145.4445951312417,145.4445951312417,-161.43999909908882,161.43999909908882
42,wiki_automotive_00344,4,მექანიკის კანონებს დიდი [MASK] აქვს ბუნებისმეტყველებისა და ტექნიკისათვის.,მნიშვნელობა,მნიშვნელობას,მნიშვნელობამ,-72.14905025252342,72.14905025252342,-94.50467212804814,94.50467212804814,-101.39510322039168,101.39510322039168
43,wiki_biochemistry_00418,6,"თითოეულ პოლიმერის კლასს გააჩნია განსხვავებული [MASK] მაგ.: ცილა არის პოლიმერი, რომლის კომპონენტები წარმოდგენილია 20 ან მეტი ამინომჟავით; ვრცლად არის აღწერილი უჯრედის მეტაბოლიზმის და ენდოკრინული სისტემის ბიოქიმია.",კომპონენტი,კომპონენტს,კომპონენტმა,-268.75700870009723,268.75700870009723,-276.2676419643026,276.2676419643026,-279.54873721223856,279.54873721223856
44,wiki_biochemistry_00424,16,"ნუკლეინის მჟავის მოლეკულები ქმნის დნმს, იგი არის უაღრესად მნიშვნელოვანი ნივთიერება, რომელსაც ყოველი უჯრედული [MASK] გენური ინფორმაციის საწყობად იყენებს.",ორგანიზმი,ორგანიზმს,ორგანიზმმა,-180.1420503510205,180.1420503510205,-188.66034785956802,188.66034785956802,-197.53155593894732,197.53155593894732
45,wiki_biochemistry_00433,1,"[MASK] (HC) ეწოდება ქიმიურ ნაერთებს, რომლებიც მხოლოდ ნახშირბადისა (C) და წყალბადის (H) ატომებისაგან შედგებიან.",ნახშირწყალბადები,ნახშირწყალბადებს,ნახშირწყალბადებმა,-115.76355874096429,115.76355874096429,-124.48811635201046,124.48811635201046,-130.8042347206472,130.8042347206472
46,wiki_biophysics_00511,12,"იმის გამო, რომ ბიოლოგიური მასალის წიაღისეულ საწვავად გადაქცევას უფრო მეტი [MASK] სჭირდება, ვიდრე ნახშირბად 14-ის დაშლას, ამიტომაც წიაღისეული საწვავი თითქმის არ შეიცავს ნახშირბადის ამ იზოტოპს.",დრო,დროს,დრომ,-219.55735156141105,219.55735156141105,-224.92572049086576,224.92572049086576,-239.04613603485524,239.04613603485524
47,wiki_computer_00673,4,"პროგრამას აქვს გაშვებადი [MASK], ანუ პროცესორი მას იყენებს პირდაპირ, რათა შეასრულოს ინსტრუქციები.",სახე,სახეს,სახემ,-125.63704004645196,125.63704004645196,-135.17511773676563,135.17511773676563,-137.23543995096801,137.23543995096801
48,wiki_constitutional_00712,18,"საქართველოს კონსტიტუციურ შეთანხმებას, თუ იგი არ ეწინააღმდეგება საქართველოს კონსტიტუციას და კონსტიტუციურ კანონს, აქვს უპირატესი იურიდიული [MASK] ყველა სხვა ნორმატიული აქტის მიმართ.",ძალა,ძალას,ძალამ,-146.2004079306053,146.2004079306053,-158.81265737342636,158.81265737342636,-170.62964936606033,170.62964936606033
49,wiki_cosmology_00732,4,"სამყაროს შესწავლას ხანგრძლივი [MASK] აქვს და მოიცავს მეცნიერებას, ფილოსოფიას, ეზოთერიციზმსა და რელიგიას.",ისტორია,ისტორიას,ისტორიამ,-101.68427654527501,101.68427654527501,-116.90310514491863,116.90310514491863,-127.80630326087211,127.80630326087211
